time,inertia.phi_ref,inertia.phi_sim,inertia.phi_relerr,inertia.w_ref,inertia.w_sim,inertia.w_relerr
0.217,0.03414361113,0.06781772649,0.0016009,0.5823445511,1.148764259,0.113297
0.2175,0.03443539149,0.06839329174,0.00161439,0.5848105012,1.153495741,0.11375
0.218,0.03472840509,0.06897122134,0.00162793,0.5872761627,1.158225019,0.114202
0.2185,0.03502265179,0.06955151423,0.00164153,0.5897415343,1.162952084,0.114655
0.219,0.03531813149,0.07013417036,0.00165518,0.5922066149,1.16767693,0.115107
0.2195,0.03561484406,0.07071918861,0.00166889,0.5946714032,1.172399549,0.115558
0.22,0.03591278939,0.07130656784,0.00168265,0.5971358981,1.177119932,0.11601
0.2205,0.03621196735,0.07189630692,0.00169646,0.5996000983,1.181838073,0.116461
0.221,0.03651237783,0.0724884047,0.00171033,0.6020640026,1.186553962,0.116911
0.2215,0.0368140207,0.07308286004,0.00172425,0.6045276099,1.191267592,0.117361
0.222,0.03711689584,0.0736796718,0.00173822,0.6069909189,1.195978956,0.117811
0.2225,0.03742100315,0.07427883881,0.00175225,0.6094539285,1.200688045,0.11826
0.223,0.03772634249,0.07488035994,0.00176633,0.6119166374,1.205394852,0.118709
0.2235,0.03803291375,0.07548423402,0.00178047,0.6143790444,1.210099369,0.119157
0.224,0.0383407168,0.07609045989,0.00179465,0.6168411483,1.214801588,0.119605
0.2245,0.03864975154,0.07669903639,0.00180889,0.619302948,1.219501502,0.120053
0.225,0.03896001783,0.07730996236,0.00182319,0.6217644422,1.224199102,0.1205
0.2255,0.03927150748,0.07792323661,0.00183754,0.6242256365,1.228894381,0.120947
0.226,0.03958422513,0.07853885798,0.00185194,0.6266865257,1.233587331,0.121394
0.2265,0.0398981731,0.0791568253,0.00186639,0.6291471065,1.238277945,0.12184
0.227,0.04021335126,0.07977713737,0.0018809,0.6316073778,1.242966215,0.122285
0.2275,0.04052975946,0.08039979303,0.00189545,0.6340673384,1.247652133,0.122731
0.228,0.04084739756,0.08102479107,0.00191007,0.6365269871,1.252335691,0.123175
0.2285,0.04116626541,0.08165213032,0.00192473,0.6389863227,1.257016883,0.12362
0.229,0.04148636288,0.08228180958,0.00193945,0.641445344,1.2616957,0.124064
0.2295,0.04180768983,0.08291382764,0.00195422,0.6439040499,1.266372136,0.124507
0.23,0.0421302461,0.08354818332,0.00196904,0.6463624392,1.271046181,0.124951
0.2305,0.04245403156,0.08418487541,0.00198392,0.6488205106,1.27571783,0.125393
0.231,0.04277904607,0.0848239027,0.00199885,0.6512782631,1.280387073,0.125836
0.2315,0.04310528949,0.08546526398,0.00201383,0.6537356953,1.285053905,0.126278
0.232,0.04343276167,0.08610895804,0.00202886,0.6561928062,1.289718317,0.126719
0.2325,0.04376146247,0.08675498366,0.00204395,0.6586495946,1.294380302,0.12716
0.233,0.04409139174,0.08740333963,0.00205909,0.6611060592,1.299039852,0.127601
0.2335,0.04442254936,0.08805402472,0.00207428,0.6635621989,1.303696961,0.128041
0.234,0.04475493517,0.0887070377,0.00208952,0.6660180125,1.30835162,0.128481
0.2345,0.04508854903,0.08936237734,0.00210481,0.6684734988,1.313003822,0.12892
0.235,0.04542339081,0.09002004242,0.00212016,0.6709286567,1.317653561,0.129359
0.2355,0.04575946035,0.09068003169,0.00213556,0.6733834849,1.322300828,0.129798
0.236,0.04609675752,0.09134234391,0.00215101,0.6758379822,1.326945616,0.130236
0.2365,0.04643528217,0.09200697785,0.00216652,0.6782921476,1.331587918,0.130674
0.237,0.04677503417,0.09267393226,0.00218207,0.6807459797,1.336227727,0.131111
0.2375,0.04711601337,0.09334320588,0.00219768,0.6831994775,1.340865036,0.131548
0.238,0.04745821963,0.09401479747,0.00221334,0.6856526397,1.345499836,0.131984
0.2385,0.0478016528,0.09468870576,0.00222905,0.6881054652,1.350132121,0.13242
0.239,0.04814631275,0.0953649295,0.00224481,0.6905579527,1.354761885,0.132856
0.2395,0.04849219933,0.09604346744,0.00226063,0.6930101011,1.359389118,0.133291
0.24,0.0488393124,0.09672431829,0.00227649,0.6954619093,1.364013815,0.133725
0.2405,0.04918765183,0.09740748079,0.00229241,0.6979133759,1.368635968,0.134159
0.241,0.04953721745,0.09809295367,0.00230838,0.7003644999,1.373255571,0.134593
0.2415,0.04988800915,0.09878073565,0.0023244,0.70281528,1.377872615,0.135026
0.242,0.05024002676,0.09947082546,0.00234047,0.7052657151,1.382487094,0.135459
0.2425,0.05059327016,0.1001632218,0.0023566,0.707715804,1.387099,0.135892
0.243,0.0509477392,0.1008579234,0.00237277,0.7101655454,1.391708328,0.136324
0.2435,0.05130343373,0.101554929,0.002389,0.7126149383,1.396315069,0.136755
0.244,0.05166034861,0.1022542372,0.00240528,0.715063987,1.400919216,0.137186
0.2445,0.05201848582,0.1029558468,0.0024216,0.7175126878,1.405520764,0.137617
0.245,0.05237784734,0.1036597566,0.00243798,0.7199610374,1.410119703,0.138047
0.2455,0.05273843302,0.104365965,0.00245442,0.7224090345,1.414716029,0.138477
0.246,0.05310024266,0.105074471,0.0024709,0.724856678,1.419309733,0.138906
0.2465,0.05346327611,0.1057852731,0.00248743,0.7273039668,1.423900809,0.139335
0.247,0.05382753317,0.1064983701,0.00250402,0.7297508996,1.428489249,0.139763
0.2475,0.05419301368,0.1072137606,0.00252065,0.7321974755,1.433075048,0.140191
0.248,0.05455971746,0.1079314433,0.00253734,0.7346436931,1.437658197,0.140619
0.2485,0.05492764433,0.1086514169,0.00255407,0.7370895514,1.442238691,0.141045
0.249,0.05529679412,0.1093736801,0.00257086,0.7395350492,1.446816522,0.141472
0.2495,0.05566716664,0.1100982315,0.0025877,0.7419801854,1.451391683,0.141898
0.25,0.05603876172,0.1108250698,0.00260459,0.7444249589,1.455964168,0.142324
0.2505,0.05641157917,0.1115541937,0.00262153,0.7468693684,1.46053397,0.142749
0.251,0.05678561883,0.1122856018,0.00263852,0.7493134129,1.465101082,0.143173
0.2515,0.05716088049,0.1130192929,0.00265556,0.7517570912,1.469665498,0.143598
0.252,0.057537364,0.1137552654,0.00267265,0.7542004022,1.47422721,0.144021
0.2525,0.05791506915,0.1144935182,0.00268979,0.7566433448,1.478786212,0.144445
0.253,0.05829399578,0.1152340498,0.00270698,0.7590859177,1.483342497,0.144867
0.2535,0.0586741437,0.1159768589,0.00272422,0.7615281199,1.487896059,0.14529
0.254,0.05905551272,0.1167219442,0.00274151,0.7639699502,1.492446891,0.145712
0.2545,0.05943810266,0.1174693042,0.00275885,0.7664114075,1.496994985,0.146133
0.255,0.05982191334,0.1182189376,0.00277624,0.7688524906,1.501540337,0.146554
0.2555,0.06020694457,0.1189708431,0.00279368,0.7712931984,1.506082938,0.146974
0.256,0.06059319617,0.1197250192,0.00281118,0.7737335299,1.510622783,0.147394
0.2565,0.06098066794,0.1204814646,0.00282872,0.7761734837,1.515159865,0.147814
0.257,0.06136935971,0.1212401779,0.00284631,0.7786130589,1.519694177,0.148233
0.2575,0.06175927129,0.1220011578,0.00286395,0.7810522542,1.524225713,0.148651
0.258,0.06215040248,0.1227644028,0.00288164,0.7834910686,1.528754466,0.149069
0.2585,0.0625427531,0.1235299116,0.00289938,0.7859295009,1.53328043,0.149487
0.259,0.06293632297,0.1242976827,0.00291717,0.7883675499,1.537803598,0.149904
0.2595,0.06333111188,0.1250677148,0.00293501,0.7908052147,1.542323964,0.15032
0.26,0.06372711966,0.1258400065,0.0029529,0.7932424939,1.546841521,0.150737
0.2605,0.0641243461,0.1266145564,0.00297084,0.7956793865,1.551356263,0.151152
0.261,0.06452279103,0.127391363,0.00298882,0.7981158913,1.555868184,0.151567
0.2615,0.06492245424,0.1281704227,0.00300686,0.8005520073,1.560377276,0.151982
0.262,0.06532333555,0.1289517349,0.00302495,0.8029877333,1.56488353,0.152396
0.2625,0.06572543477,0.1297353001,0.00304308,0.8054230682,1.569386942,0.15281
0.263,0.06612875169,0.1305211166,0.00306127,0.8078580108,1.573887504,0.153223
0.2635,0.06653328613,0.1313091832,0.0030795,0.81029256,1.578385209,0.153636
0.264,0.06693903789,0.1320994982,0.00309778,0.8127267147,1.582880053,0.154048
0.2645,0.06734600677,0.1328920604,0.00311611,0.8151604738,1.587372028,0.154459
0.265,0.06775419259,0.1336868682,0.00313449,0.8175938361,1.591861128,0.154871
0.2655,0.06816359514,0.1344839201,0.00315292,0.8200268005,1.596347347,0.155281
0.266,0.06857421423,0.1352832147,0.0031714,0.822459366,1.600830679,0.155692
0.2665,0.06898604966,0.1360847505,0.00318993,0.8248915313,1.605311118,0.156101
0.267,0.06939910123,0.1368885261,0.0032085,0.8273232954,1.609788656,0.15651
0.2675,0.06981336875,0.13769454,0.00322713,0.829754657,1.61426329,0.156919
0.268,0.07022885201,0.1385027906,0.0032458,0.8321856152,1.618735011,0.157327
0.2685,0.07064555082,0.1393132766,0.00326452,0.8346161688,1.623203814,0.157735
0.269,0.07106346497,0.1401259964,0.00328329,0.8370463167,1.627669693,0.158142
0.2695,0.07148259428,0.1409409485,0.00330211,0.8394760577,1.632132642,0.158549
0.27,0.07190293852,0.1417581316,0.00332097,0.8419053907,1.636592655,0.158955
0.2705,0.07232449751,0.142577544,0.00333989,0.8443343147,1.641049725,0.159361
0.271,0.07274727104,0.1433991843,0.00335885,0.8467628285,1.645503848,0.159766
0.2715,0.07317125891,0.144223051,0.00337786,0.8491909309,1.649955016,0.160171
0.272,0.07359646091,0.1450491427,0.00339692,0.8516186209,1.654403224,0.160575
0.2725,0.07402287685,0.1458774577,0.00341603,0.8540458974,1.658848465,0.160978
0.273,0.07445050651,0.1467079947,0.00343518,0.8564727591,1.663290735,0.161382
0.2735,0.07487934969,0.1475407521,0.00345438,0.8588992052,1.667730027,0.161784
0.274,0.07530940619,0.1483757284,0.00347363,0.8613252343,1.672166334,0.162186
0.2745,0.0757406758,0.1492129221,0.00349293,0.8637508454,1.676599652,0.162588
0.275,0.07617315831,0.1500523318,0.00351228,0.8661760374,1.681029974,0.162989
0.2755,0.07660685352,0.1508939558,0.00353167,0.8686008091,1.685457295,0.163389
0.276,0.07704176122,0.1517377927,0.00355111,0.8710251596,1.689881609,0.163789
0.2765,0.07747788119,0.152583841,0.0035706,0.8734490875,1.69430291,0.164189
0.277,0.07791521324,0.1534320991,0.00359014,0.875872592,1.698721191,0.164588
0.2775,0.07835375715,0.1542825655,0.00360972,0.8782956717,1.703136449,0.164986
0.278,0.07879351272,0.1551352388,0.00362935,0.8807183257,1.707548676,0.165384
0.2785,0.07923447972,0.1559901173,0.00364903,0.8831405527,1.711957867,0.165782
0.279,0.07967665796,0.1568471996,0.00366875,0.8855623518,1.716364016,0.166179
0.2795,0.08012004722,0.1577064842,0.00368852,0.8879837218,1.720767118,0.166575
0.28,0.08056464728,0.1585679694,0.00370834,0.8904046616,1.725167167,0.166971
0.2805,0.08101045793,0.1594316538,0.00372821,0.8928251701,1.729564158,0.167366
0.281,0.08145747753,0.1602975359,0.00374812,0.8952452488,1.733958084,0.167761
0.2815,0.08190570596,0.161165614,0.00376808,0.8976648966,1.73834894,0.168155
0.282,0.08235514417,0.1620358867,0.00378809,0.90008411,1.742736721,0.168549
0.2825,0.08280579197,0.1629083525,0.00380814,0.902502888,1.747121421,0.168942
0.283,0.08325764911,0.1637830096,0.00382824,0.9049212295,1.751503035,0.169335
0.2835,0.08371071539,0.1646598568,0.00384839,0.9073391334,1.755881557,0.169727
0.284,0.08416499058,0.1655388922,0.00386858,0.9097565986,1.760256981,0.170119
0.2845,0.08462047446,0.1664201146,0.00388882,0.912173624,1.764629303,0.17051
0.285,0.08507716681,0.1673035221,0.00390911,0.9145902085,1.768998516,0.170901
0.2855,0.08553506741,0.1681891134,0.00392944,0.917006351,1.773364615,0.171291
0.286,0.08599417602,0.1690768869,0.00394982,0.9194220505,1.777727595,0.17168
0.2865,0.08645449244,0.1699668409,0.00397025,0.9218373058,1.782087451,0.172069
0.287,0.08691601643,0.170858974,0.00399072,0.9242521159,1.786444177,0.172458
0.2875,0.08737874776,0.1717532846,0.00401124,0.9266664797,1.790797767,0.172845
0.288,0.08784268622,0.172649771,0.0040318,0.929080396,1.795148217,0.173233
0.2885,0.08830783157,0.1735484318,0.00405241,0.9314938638,1.799495521,0.17362
0.289,0.08877418359,0.1744492653,0.00407307,0.9339068821,1.803839674,0.174006
0.2895,0.08924174205,0.1753522701,0.00409377,0.9363194497,1.808180671,0.174392
0.29,0.08971050672,0.1762574444,0.00411451,0.9387315655,1.812518505,0.174777
0.2905,0.09018047738,0.1771647868,0.00413531,0.9411432284,1.816853173,0.175161
0.291,0.09065165378,0.1780742956,0.00415615,0.9435544375,1.821184669,0.175546
0.2915,0.09112403572,0.1789859693,0.00417703,0.9459651915,1.825512988,0.175929
0.292,0.09159762294,0.1798998062,0.00419796,0.9483754895,1.829838124,0.176312
0.2925,0.09207241522,0.1808158049,0.00421894,0.9507853302,1.834160073,0.176695
0.293,0.09254841234,0.1817339636,0.00423996,0.9531947128,1.838478829,0.177076
0.2935,0.09302561404,0.1826542809,0.00426102,0.955603636,1.842794387,0.177458
0.294,0.09350402012,0.1835767551,0.00428213,0.9580120988,1.847106742,0.177839
0.2945,0.09398363032,0.1845013845,0.00430329,0.9604201001,1.851415889,0.178219
0.295,0.09446444441,0.1854281677,0.00432449,0.9628276388,1.855721824,0.178599
0.2955,0.09494646217,0.1863571031,0.00434574,0.9652347139,1.86002454,0.178978
0.296,0.09542968335,0.1872881889,0.00436703,0.9676413243,1.864324034,0.179356
0.2965,0.09591410772,0.1882214236,0.00438837,0.970047469,1.868620299,0.179735
0.297,0.09639973504,0.1891568056,0.00440975,0.9724531467,1.872913332,0.180112
0.2975,0.09688656507,0.1900943333,0.00443118,0.9748583565,1.877203126,0.180489
0.298,0.09737459758,0.1910340051,0.00445265,0.9772630973,1.881489678,0.180865
0.2985,0.09786383233,0.1919758193,0.00447416,0.979667368,1.885772982,0.181241
0.299,0.09835426907,0.1929197744,0.00449572,0.9820711676,1.890053034,0.181617
0.2995,0.09884590757,0.1938658687,0.00451733,0.9844744949,1.894329828,0.181991
0.3,0.09933874759,0.1948141006,0.00453898,0.9868773489,1.89860336,0.182365
0.3005,0.09983278889,0.1957644684,0.00456067,0.9892797286,1.902873625,0.182739
0.301,0.1003280312,0.1967169706,0.00458241,0.9916816328,1.907140618,0.183112
0.3015,0.1008244743,0.1976716055,0.00460419,0.9940830605,1.911404335,0.183485
0.302,0.101322118,0.1986283715,0.00462602,0.9964840107,1.91566477,0.183857
0.3025,0.101820962,0.1995872669,0.00464789,0.9988844822,1.919921919,0.184228
0.303,0.102321006,0.2005482901,0.00466981,1.001284474,1.924175777,0.184599
0.3035,0.1028222499,0.2015114395,0.00469177,1.003683985,1.928426339,0.184969
0.304,0.1033246933,0.2024767134,0.00471377,1.006083014,1.932673602,0.185339
0.3045,0.1038283361,0.2034441102,0.00473582,1.008481561,1.936917559,0.185708
0.305,0.1043331779,0.2044136283,0.00475791,1.010879623,1.941158207,0.186076
0.3055,0.1048392186,0.2053852659,0.00478004,1.0132772,1.945395541,0.186444
0.306,0.1053464578,0.2063590215,0.00480222,1.015674292,1.949629556,0.186812
0.3065,0.1058548954,0.2073348934,0.00482444,1.018070896,1.953860248,0.187179
0.307,0.1063645311,0.2083128799,0.00484671,1.020467012,1.958087612,0.187545
0.3075,0.1068753646,0.2092929793,0.00486902,1.022862638,1.962311643,0.187911
0.308,0.1073873957,0.2102751901,0.00489137,1.025257775,1.966532338,0.188276
0.3085,0.1079006242,0.2112595106,0.00491377,1.02765242,1.970749691,0.18864
0.309,0.1084150497,0.212245939,0.00493621,1.030046572,1.974963699,0.189004
0.3095,0.108930672,0.2132344738,0.00495869,1.032440231,1.979174356,0.189368
0.31,0.109447491,0.2142251132,0.00498122,1.034833396,1.983381658,0.189731
0.3105,0.1099655062,0.2152178556,0.00500378,1.037226064,1.987585602,0.190093
0.311,0.1104847176,0.2162126993,0.0050264,1.039618237,1.991786181,0.190455
0.3115,0.1110051248,0.2172096427,0.00504905,1.042009911,1.995983393,0.190816
0.312,0.1115267275,0.2182086821,0.00507175,1.044401087,2.000177234,0.191176
0.3125,0.1120495255,0.2192098128,0.00509449,1.046791763,2.004367702,0.191536
0.313,0.1125735186,0.2202130387,0.00511727,1.049181938,2.008554785,0.191896
0.3135,0.1130987065,0.221218358,0.0051401,1.051571611,2.01273848,0.192255
0.314,0.1136250889,0.2222257689,0.00516297,1.053960781,2.016918783,0.192613
0.3145,0.1141526688,0.2232352698,0.00518588,1.056349454,2.021095689,0.192971
0.315,0.1146814436,0.2242468588,0.00520883,1.058737625,2.025269195,0.193328
0.3155,0.1152114124,0.2252605344,0.00523183,1.061125289,2.029439295,0.193684
0.316,0.1157425749,0.2262762946,0.00525487,1.063512447,2.033605986,0.19404
0.3165,0.1162749309,0.2272941378,0.00527795,1.065899098,2.037769264,0.194396
0.317,0.1168084801,0.2283140623,0.00530107,1.06828524,2.041929124,0.19475
0.3175,0.1173432223,0.2293360663,0.00532423,1.070670871,2.046085564,0.195105
0.318,0.1178791572,0.230360148,0.00534744,1.073055993,2.050238577,0.195458
0.3185,0.1184162846,0.2313863057,0.00537069,1.075440602,2.054388161,0.195811
0.319,0.1189546041,0.2324145378,0.00539398,1.077824698,2.058534311,0.196164
0.3195,0.1194941155,0.2334448423,0.00541731,1.080208281,2.062677024,0.196516
0.32,0.1200348187,0.2344772177,0.00544069,1.082591349,2.066816295,0.196867
0.3205,0.1205767132,0.235511662,0.0054641,1.084973901,2.070952121,0.197218
0.321,0.1211197989,0.2365481737,0.00548756,1.087355935,2.075084497,0.197568
0.3215,0.1216640755,0.2375867509,0.00551106,1.089737452,2.07921342,0.197917
0.322,0.1222095428,0.2386273919,0.0055346,1.09211845,2.083338885,0.198266
0.3225,0.1227562004,0.2396700949,0.00555818,1.094498928,2.087460889,0.198614
0.323,0.1233040481,0.2407148583,0.00558181,1.096878885,2.091579428,0.198962
0.3235,0.1238530857,0.2417616801,0.00560547,1.099258319,2.095694498,0.199309
0.324,0.1244033128,0.2428105587,0.00562918,1.101637231,2.099806095,0.199656
0.3245,0.1249547293,0.2438614924,0.00565293,1.104015618,2.103914216,0.200002
0.325,0.1255073348,0.2449144793,0.00567672,1.106393481,2.108018856,0.200347
0.3255,0.1260611291,0.2459695177,0.00570055,1.108770817,2.112120012,0.200692
0.326,0.126616112,0.2470266058,0.00572442,1.111147626,2.11621768,0.201036
0.3265,0.127172283,0.2480857419,0.00574833,1.113523906,2.120311857,0.20138
0.327,0.1277296421,0.2491469243,0.00577228,1.115899658,2.124402538,0.201723
0.3275,0.128288189,0.2502101511,0.00579627,1.118274879,2.12848972,0.202065
0.328,0.1288479232,0.2512754206,0.00582031,1.120649569,2.132573399,0.202407
0.3285,0.1294088447,0.252342731,0.00584438,1.123023727,2.136653572,0.202748
0.329,0.1299709531,0.2534120806,0.00586849,1.125397351,2.140730235,0.203089
0.3295,0.1305342481,0.2544834676,0.00589265,1.127770441,2.144803385,0.203429
0.33,0.1310987295,0.2555568902,0.00591685,1.130142996,2.148873017,0.203769
0.3305,0.1316643971,0.2566323466,0.00594108,1.132515015,2.152939128,0.204107
0.331,0.1322312504,0.2577098352,0.00596536,1.134886496,2.157001715,0.204446
0.3315,0.1327992894,0.258789354,0.00598967,1.137257439,2.161060774,0.204783
0.332,0.1333685136,0.2598709014,0.00601403,1.139627843,2.165116302,0.20512
0.3325,0.1339389229,0.2609544756,0.00603843,1.141997706,2.169168295,0.205457
0.333,0.1345105169,0.2620400747,0.00606286,1.144367028,2.173216749,0.205793
0.3335,0.1350832954,0.263127697,0.00608734,1.146735807,2.177261661,0.206128
0.334,0.1356572581,0.2642173408,0.00611185,1.149104043,2.181303029,0.206463
0.3345,0.1362324047,0.2653090042,0.00613641,1.151471735,2.185340847,0.206797
0.335,0.136808735,0.2664026855,0.006161,1.153838881,2.189375113,0.20713
0.3355,0.1373862487,0.2674983829,0.00618564,1.156205481,2.193405824,0.207463
0.336,0.1379649454,0.2685960946,0.00621031,1.158571534,2.197432976,0.207795
0.3365,0.138544825,0.2696958188,0.00623503,1.160937038,2.201456566,0.208127
0.337,0.1391258872,0.2707975538,0.00625978,1.163301993,2.20547659,0.208458
0.3375,0.1397081316,0.2719012977,0.00628457,1.165666398,2.209493046,0.208789
0.338,0.140291558,0.2730070488,0.00630941,1.168030251,2.213505929,0.209118
0.3385,0.1408761661,0.2741148052,0.00633428,1.170393551,2.217515237,0.209448
0.339,0.1414619556,0.2752245653,0.00635919,1.172756299,2.221520966,0.209776
0.3395,0.1420489263,0.2763363271,0.00638414,1.175118491,2.225523113,0.210104
0.34,0.1426370778,0.2774500889,0.00640912,1.177480129,2.229521676,0.210432
0.3405,0.14322641,0.278565849,0.00643415,1.17984121,2.23351665,0.210758
0.341,0.1438169224,0.2796836055,0.00645922,1.182201734,2.237508033,0.211085
0.3415,0.1444086149,0.2808033566,0.00648432,1.1845617,2.241495821,0.21141
0.342,0.1450014871,0.2819251005,0.00650946,1.186921106,2.245480011,0.211735
0.3425,0.1455955388,0.2830488355,0.00653464,1.189279951,2.249460601,0.21206
0.343,0.1461907697,0.2841745597,0.00655986,1.191638236,2.253437587,0.212383
0.3435,0.1467871794,0.2853022713,0.00658512,1.193995958,2.257410966,0.212707
0.344,0.1473847678,0.2864319685,0.00661042,1.196353117,2.261380735,0.213029
0.3445,0.1479835344,0.2875636496,0.00663576,1.198709712,2.26534689,0.213351
0.345,0.1485834791,0.2886973127,0.00666113,1.201065741,2.26930943,0.213672
0.3455,0.1491846016,0.2898329561,0.00668654,1.203421204,2.273268351,0.213993
0.346,0.1497869015,0.2909705778,0.00671199,1.2057761,2.27722365,0.214313
0.3465,0.1503903785,0.2921101762,0.00673748,1.208130427,2.281175324,0.214633
0.347,0.1509950325,0.2932517493,0.006763,1.210484185,2.285123369,0.214952
0.3475,0.1516008632,0.2943952955,0.00678857,1.212837374,2.289067785,0.21527
0.348,0.152207873,0.2955408128,0.00681417,1.21519,2.293008566,0.215588
0.3485,0.152816059,0.2966882995,0.00683981,1.217542054,2.296945711,0.215905
0.349,0.1534254209,0.2978377538,0.00686548,1.219893535,2.300879216,0.216221
0.3495,0.1540359584,0.2989891738,0.0068912,1.222244443,2.30480908,0.216537
0.35,0.1546476711,0.3001425577,0.00691695,1.224594776,2.308735298,0.216852
0.3505,0.1552605589,0.3012979038,0.00694274,1.226944533,2.312657868,0.217167
0.351,0.1558746215,0.3024552101,0.00696856,1.229293714,2.316576788,0.217481
0.3515,0.1564898584,0.303614475,0.00699443,1.231642318,2.320492054,0.217794
0.352,0.1571062696,0.3047756964,0.00702033,1.233990343,2.324403664,0.218107
0.3525,0.1577238546,0.3059388728,0.00704627,1.236337788,2.328311616,0.218419
0.353,0.1583426131,0.3071040021,0.00707224,1.238684653,2.332215905,0.218731
0.3535,0.158962545,0.3082710827,0.00709825,1.241030937,2.336116531,0.219041
0.354,0.1595836498,0.3094401126,0.0071243,1.243376639,2.340013489,0.219352
0.3545,0.1602059274,0.3106110901,0.00715039,1.245721757,2.343906779,0.219661
0.355,0.1608293773,0.3117840133,0.00717651,1.248066291,2.347796396,0.21997
0.3555,0.1614539993,0.3129588804,0.00720267,1.25041024,2.351682338,0.220279
0.356,0.1620797932,0.3141356896,0.00722886,1.252753603,2.355564603,0.220587
0.3565,0.1627067586,0.315314439,0.0072551,1.255096378,2.359443188,0.220894
0.357,0.1633348952,0.3164951268,0.00728137,1.257438566,2.36331809,0.2212
0.3575,0.1639642028,0.3176777511,0.00730767,1.259780165,2.367189308,0.221506
